pa,avg,chase_pct,avg_ev,season,full_name,birth_year_clean,age
471.0,0.05300162249864792,0.24025289778714437,83.87820945945948,2024.0,Michael Conforto,1993,31.0
283.0,0.043591979075850044,0.2629695885509839,78.06078886310904,2024.0,Adam Frazier,1991,33.0
227.0,0.05269461077844311,0.28824833702882485,82.53592592592591,2024.0,Jose Trevino,1992,32.0
270.0,0.05960945529290853,0.4182879377431907,79.63485254691689,2024.0,Nick Gordon,1995,29.0
558.0,0.053081421502474135,0.2697636511817441,83.84011976047908,2024.0,Jorge Soler,1992,32.0
273.0,0.06206896551724138,0.40467625899280574,81.307027027027,2024.0,Edmundo Sosa,1996,28.0
242.0,0.0593505039193729,0.31965442764578833,81.8858044164038,2024.0,Andy Ibáñez,1993,31.0
635.0,0.05019305019305019,0.22800306044376434,82.03672806067178,2024.0,Jake Cronenworth,1994,30.0
225.0,0.053714285714285714,0.3721461187214612,80.2971153846154,2024.0,Tim Anderson,1993,31.0
346.0,0.04087193460490463,0.1963276836158192,82.15346320346326,2024.0,Jake Bauers,1995,29.0
556.0,0.06703078450844091,0.3297244094488189,82.38569553805779,2024.0,Cody Bellinger,1995,29.0
255.0,0.059637912673056445,0.22851153039832284,82.78942857142859,2024.0,Willie Calhoun,1994,30.0
435.0,0.04325842696629213,0.18480725623582767,81.67676056338034,2024.0,J.P. Crawford,1995,29.0
374.0,0.07198748043818466,0.3132137030995106,79.63190730837789,2024.0,Jake Fraley,1995,29.0
427.0,0.035693724812895795,0.20066152149944874,83.81498881431772,2024.0,Mitch Garver,1991,33.0
228.0,0.05771495877502945,0.26732673267326734,79.6904761904762,2024.0,Garrett Hampson,1994,30.0
481.0,0.05749128919860627,0.31927023945267957,82.54430379746834,2024.0,Jonah Heim,1995,29.0
632.0,0.05024932873034139,0.2621283255086072,82.98124999999996,2024.0,Ryan McMahon,1994,30.0
462.0,0.05023796932839767,0.2649071358748778,84.56711281070748,2024.0,Tyler O'Neill,1995,29.0
307.0,0.05423728813559322,0.26953748006379585,82.81587301587304,2024.0,Dominic Smith,1995,29.0
413.0,0.05701754385964912,0.27373612823674476,83.19096153846152,2024.0,Rowdy Tellez,1995,29.0
433.0,0.04280618311533888,0.35079726651480636,81.06249999999999,2024.0,Jose Siri,1995,29.0
338.0,0.07725321888412018,0.39215686274509803,80.53259911894273,2024.0,Amed Rosario,1995,29.0
681.0,0.05614167294649586,0.2819767441860465,83.1234624145786,2024.0,Willy Adames,1995,29.0
366.0,0.06033789219629927,0.3502377179080824,81.93492723492724,2024.0,Thairo Estrada,1996,28.0
511.0,0.05602094240837696,0.2513255567338282,81.91507246376806,2024.0,Andrew Benintendi,1994,30.0
425.0,0.07464788732394366,0.4158686730506156,79.79242199108468,2024.0,Mauricio Dubón,1994,30.0
325.0,0.04285714285714286,0.20287769784172663,82.42464114832538,2024.0,Danny Jansen,1995,29.0
487.0,0.07443563148261134,0.3037974683544304,81.51647999999994,2024.0,Isiah Kiner-Falefa,1995,29.0
461.0,0.06090133982947625,0.3058968058968059,81.41576011157603,2024.0,Jeff McNeil,1992,32.0
347.0,0.050511945392491465,0.2285336856010568,81.41193737769083,2024.0,Mike Tauchman,1990,34.0
423.0,0.060875079264426125,0.3376318874560375,82.95712187958893,2024.0,Ozzie Albies,1997,27.0
297.0,0.07959183673469387,0.3314814814814815,78.62043010752687,2024.0,Victor Robles,1997,27.0
591.0,0.0599058622165169,0.3050847457627119,85.42973684210523,2024.0,Rafael Devers,1996,28.0
621.0,0.05975554549569941,0.3249390739236393,83.97634146341458,2024.0,Josh Naylor,1997,27.0
357.0,0.06008902077151335,0.3076923076923077,81.45980198019802,2024.0,Abraham Toro,1996,28.0
654.0,0.08471690080885483,0.352,82.19690431519695,2024.0,Luis Arraez,1997,27.0
336.0,0.06555944055944056,0.33440514469453375,85.02892768079803,2024.0,Eloy Jiménez,1996,28.0
647.0,0.05580524344569288,0.21577380952380953,82.62677595628404,2024.0,Gleyber Torres,1996,28.0
626.0,0.05761143818334735,0.3197172034564022,80.54676258992805,2024.0,Willi Castro,1997,27.0
605.0,0.06589147286821706,0.22652885443583118,84.57624113475181,2024.0,Yandy Díaz,1991,33.0
603.0,0.05725524475524475,0.32470784641068445,83.62096774193549,2024.0,Bryan De La Cruz,1996,28.0
302.0,0.07996146435452794,0.3535714285714286,81.85397196261678,2024.0,Luis Rengifo,1997,27.0
631.0,0.052957093158098184,0.2421630094043887,84.47106537530263,2024.0,Matt Chapman,1993,31.0
229.0,0.05289052890528905,0.2517814726840855,78.89718875502005,2024.0,Stuart Fairchild,1996,28.0
511.0,0.04353932584269663,0.2555970149253731,83.03364928909951,2024.0,Rhys Hoskins,1993,31.0
394.0,0.05039267015706806,0.22265122265122264,80.1117154811716,2024.0,Connor Joe,1992,32.0
319.0,0.052587646076794656,0.28524046434494194,82.46523809523819,2024.0,Zach McKinstry,1995,29.0
490.0,0.05652173913043478,0.2797814207650273,80.86773743016764,2024.0,Cedric Mullins,1994,30.0
488.0,0.06199460916442048,0.2639751552795031,84.47750716332379,2024.0,Ryan O'Hearn,1993,31.0
303.0,0.05630026809651475,0.28827361563517917,82.3673684210526,2024.0,Emmanuel Rivera,1996,28.0
680.0,0.05134835611377909,0.20884353741496597,87.1020057306591,2024.0,Kyle Schwarber,1993,31.0
515.0,0.05628803245436106,0.22791164658634538,83.03145539906107,2024.0,Lane Thomas,1995,29.0
603.0,0.057362240289069555,0.2582781456953642,82.1476073619632,2024.0,Alex Verdugo,1996,28.0
480.0,0.06751521859435529,0.29133858267716534,80.82101105845182,2024.0,Connor Wong,1996,28.0
475.0,0.05592841163310962,0.34118967452300786,82.09043887147325,2024.0,Paul DeJong,1993,31.0
301.0,0.06311111111111112,0.3120567375886525,82.80694087403599,2024.0,Ramón Laureano,1994,30.0
500.0,0.051495831289847964,0.323868677905945,82.05099715099713,2024.0,Gavin Sheets,1996,28.0
702.0,0.07076350093109869,0.2676056338028169,87.06949352179036,2024.0,Shohei Ohtani,1994,30.0
273.0,0.053816046966731895,0.2774451097804391,78.68484042553192,2024.0,Vidal Bruján,1998,26.0
208.0,0.05339805825242718,0.20588235294117646,83.91740740740734,2024.0,Ronald Acuña Jr.,1997,27.0
473.0,0.06336260978670012,0.3837072018890201,81.39899856938482,2024.0,Keibert Ruiz,1998,26.0
235.0,0.052318668252080855,0.4025157232704403,82.95387096774188,2024.0,Elehuris Montero,1998,26.0
252.0,0.06779661016949153,0.3244274809160305,80.28151260504202,2024.0,Juan Yepez,1998,26.0
530.0,0.06253229974160207,0.3612662942271881,84.49614814814811,2024.0,Jesús Sánchez,1997,27.0
668.0,0.06386292834890965,0.2558139534883721,85.67707082833135,2024.0,William Contreras,1997,27.0
496.0,0.04951005673027334,0.26021934197407776,80.57527216174182,2024.0,Daulton Varsho,1996,28.0
430.0,0.05442583732057416,0.24532710280373832,81.09811320754717,2024.0,Blake Perkins,1996,28.0
403.0,0.052795031055900624,0.17016029593094945,84.56838709677423,2024.0,Lars Nootbaar,1997,27.0
278.0,0.04730368968779565,0.2591240875912409,82.74799999999998,2024.0,Tyler Nevin,1997,27.0
627.0,0.07159039420027186,0.31985294117647056,80.97674919268027,2024.0,Nico Hoerner,1997,27.0
455.0,0.06144927536231884,0.2785956964892412,85.72799325463751,2024.0,Austin Riley,1997,27.0
400.0,0.059895833333333336,0.25650557620817843,84.63481953290868,2024.0,Trevor Larnach,1997,27.0
495.0,0.06783369803063458,0.386128364389234,83.12005383580089,2024.0,Ryan Mountcastle,1997,27.0
373.0,0.05716406829992576,0.28304597701149425,83.36639004149379,2024.0,Ke'Bryan Hayes,1997,27.0
326.0,0.06033789219629927,0.17593984962406015,84.31523341523341,2024.0,Kyle Tucker,1997,27.0
624.0,0.051220488195278115,0.18451915559030493,81.78816489361702,2024.0,Jonathan India,1996,28.0
283.0,0.06074342701722575,0.26519337016574585,82.0158357771261,2024.0,Joey Bart,1996,28.0
617.0,0.049521431543903455,0.3294663573085847,84.6778728606357,2024.0,Cal Raleigh,1996,28.0
329.0,0.06283662477558348,0.3155963302752294,79.310407239819,2024.0,Nick Fortes,1996,28.0
205.0,0.04192355117139334,0.13984168865435356,84.56666666666668,2024.0,Trent Grisham,1996,28.0
569.0,0.0584872471416007,0.21953405017921146,82.8660079051383,2024.0,Matt Vierling,1996,28.0
216.0,0.06519065190651907,0.3669724770642202,83.63074433656962,2024.0,Romy Gonzalez,1996,28.0
509.0,0.06180074587107086,0.2361963190184049,84.2689655172414,2024.0,Tyler Stephenson,1996,28.0
523.0,0.06639839034205232,0.2851445663010967,82.44773060029281,2024.0,Brendan Rodgers,1996,28.0
567.0,0.056504599211563734,0.2344139650872818,82.96596026490076,2024.0,Nathaniel Lowe,1995,29.0
645.0,0.051590380139643136,0.23029839326702373,83.56930572472601,2024.0,Ian Happ,1994,30.0
521.0,0.05642633228840126,0.2687950566426365,83.49370725034206,2024.0,Ty France,1994,30.0
413.0,0.058370750481077614,0.30759651307596514,82.94267161410018,2024.0,Brandon Lowe,1994,30.0
430.0,0.059045226130653265,0.3353584447144593,81.62572992700726,2024.0,Harrison Bader,1994,30.0
435.0,0.0425160163075131,0.1755813953488372,82.03646616541344,2024.0,Dylan Moore,1992,32.0
421.0,0.056142668428005284,0.305591677503251,81.28770642201839,2024.0,Kyle Isbel,1997,27.0
595.0,0.07391091532060695,0.2728164867517174,84.30731399747793,2024.0,Alec Bohm,1996,28.0
386.0,0.052803129074315516,0.19828641370869032,84.22115384615378,2024.0,LaMonte Wade Jr.,1994,30.0
390.0,0.05712365591397849,0.30412371134020616,82.90152380952381,2024.0,Seth Brown,1992,32.0
493.0,0.07291666666666667,0.31085714285714283,78.42173274596175,2024.0,Jake McCarthy,1997,27.0
638.0,0.0702234382124943,0.36801375752364573,81.86389548693589,2024.0,Jeremy Peña,1997,27.0
416.0,0.07217210270645386,0.27860026917900405,85.85898989898989,2024.0,Fernando Tatis Jr.,1999,25.0
678.0,0.07765830346475508,0.27883096366508686,86.08565217391306,2024.0,Vladimir Guerrero Jr.,1999,25.0
692.0,0.05669916937522571,0.1831715210355987,87.29974193548394,2024.0,Juan Soto,1998,26.0
516.0,0.056308654848800835,0.2876984126984127,81.42807283763283,2024.0,Leody Taveras,1998,26.0
360.0,0.0594855305466238,0.3380503144654088,81.91187122736414,2024.0,Miguel Amaya,1999,25.0
310.0,0.05741216795201371,0.29936305732484075,81.18489702517168,2024.0,Oswaldo Cabrera,1999,25.0
583.0,0.05913272010512484,0.3185840707964602,86.76512345679015,2024.0,Oneil Cruz,1998,26.0
212.0,0.047508690614136734,0.2854077253218884,83.0315972222222,2024.0,Enmanuel Valdez,1998,26.0
602.0,0.05953878406708595,0.29209896249002393,82.72496644295306,2024.0,Jazz Chisholm Jr.,1998,26.0
614.0,0.06154517677869926,0.3763157894736842,80.29321851453173,2024.0,Andrés Giménez,1998,26.0
365.0,0.06576125804145819,0.3046448087431694,81.7348162475822,2024.0,Freddy Fermin,1995,29.0
280.0,0.04713804713804714,0.23076923076923078,81.36715976331362,2024.0,Nolan Jones,1998,26.0
388.0,0.051297525648762825,0.33213429256594723,82.06259124087592,2024.0,Josh Lowe,1998,26.0
337.0,0.06837606837606838,0.26594090202177295,81.43759398496236,2024.0,Tyler Fitzgerald,1997,27.0
234.0,0.05336426914153132,0.32786885245901637,79.08102893890677,2024.0,Dominic Fletcher,1997,27.0
320.0,0.0625,0.2391681109185442,81.71451187335092,2024.0,David Hamilton,1997,27.0
469.0,0.05817782656421515,0.23191489361702128,82.68795986622078,2024.0,Gavin Lux,1997,27.0
416.0,0.057371581054036024,0.3962025316455696,82.5690391459075,2024.0,Mickey Moniak,1998,26.0
322.0,0.04942084942084942,0.28011611030478956,80.10742705570296,2024.0,Ben Rortvedt,1997,27.0
447.0,0.04657687991021325,0.29800629590766003,81.2025423728813,2024.0,Jo Adell,1999,25.0
376.0,0.03769968051118211,0.22121604139715395,82.44261501210654,2024.0,Will Benson,1998,26.0
323.0,0.06060606060606061,0.370242214532872,82.45404255319153,2024.0,Bo Bichette,1998,26.0
266.0,0.04528650646950092,0.24770642201834864,80.74256559766764,2024.0,Dylan Carlson,1998,26.0
385.0,0.04571796522858983,0.2777777777777778,82.5842,2024.0,Bo Naylor,2000,24.0
290.0,0.04373927958833619,0.178752107925801,83.00522875816992,2024.0,Edouard Julien,1999,25.0
600.0,0.04462293618920125,0.2652542372881356,83.64803625377647,2024.0,Christopher Morel,1999,25.0
622.0,0.05204918032786885,0.3357505438723713,84.25452229299361,2024.0,Adolis García,1993,31.0
536.0,0.06804435483870967,0.33398821218074654,81.84987373737374,2024.0,Lourdes Gurriel Jr.,1993,31.0
605.0,0.07020623080298377,0.30935251798561153,83.97612551159621,2024.0,Brent Rooker,1994,30.0
635.0,0.044027565084226644,0.24371508379888268,83.23417015341701,2024.0,Randy Arozarena,1995,29.0
334.0,0.05094494658997535,0.26194398682042835,83.75876010781673,2024.0,Jake Rogers,1995,29.0
624.0,0.05632618747372846,0.2458628841607565,82.44700520833332,2024.0,JJ Bleday,1997,27.0
648.0,0.04982064567556795,0.2479023646071701,82.12715311004773,2024.0,Spencer Steer,1997,27.0
667.0,0.06742950551695955,0.3032113517550411,84.01386603995294,2024.0,Bryan Reynolds,1995,29.0
254.0,0.06555555555555556,0.18620689655172415,80.54999999999997,2024.0,Austin Martin,1999,25.0
459.0,0.06485234510712218,0.3248898678414097,84.39400749063662,2024.0,Mark Vientos,1999,25.0
321.0,0.054771784232365145,0.3328220858895706,80.3361363636364,2024.0,Royce Lewis,1999,25.0
612.0,0.05840634125990822,0.28496503496503495,80.44152542372886,2024.0,Brice Turang,1999,25.0
630.0,0.055865921787709494,0.29205607476635514,83.01073446327688,2024.0,Adley Rutschman,1998,26.0
468.0,0.049945115257958285,0.21984216459977451,82.67918781725898,2024.0,Josh Rojas,1994,30.0
230.0,0.05694760820045558,0.1740139211136891,82.24351464435145,2024.0,Garrett Mitchell,1998,26.0
441.0,0.04560810810810811,0.28121606948968514,83.97620578778141,2024.0,MJ Melendez,1998,26.0
473.0,0.05350649350649351,0.236569274269557,84.09254545454553,2024.0,Brandon Marsh,1997,27.0
210.0,0.049689440993788817,0.32558139534883723,82.94296875000003,2024.0,Kyle Stowers,1998,26.0
525.0,0.054858934169279,0.305168986083499,84.89518633540368,2024.0,Shea Langeliers,1997,27.0
276.0,0.05806451612903226,0.3139784946236559,82.62188365650971,2024.0,Luis Campusano,1998,26.0
261.0,0.04356243949661181,0.2771317829457364,82.36773162939305,2024.0,Sean Murphy,1994,30.0
267.0,0.04703476482617587,0.24946695095948826,79.82545454545455,2024.0,Nick Senzel,1995,29.0
406.0,0.05139882888744307,0.2547288776796974,81.65800376647833,2024.0,Austin Wells,1999,25.0
233.0,0.04316546762589928,0.19658119658119658,81.45642023346304,2024.0,Justyn-Henry Malloy,2000,24.0
523.0,0.05042016806722689,0.26244343891402716,82.99117647058816,2024.0,Will Smith,1995,29.0
262.0,0.041586073500967116,0.22111553784860558,82.75810397553519,2024.0,Jack Suwinski,1998,26.0
390.0,0.05914343983684568,0.280437756497948,80.41378151260504,2024.0,Santiago Espinal,1994,30.0
431.0,0.07509881422924901,0.35661764705882354,84.19663865546225,2024.0,Jose Miranda,1998,26.0
386.0,0.04720161834120027,0.300944669365722,82.88581395348834,2024.0,Nolan Gorman,2000,24.0
304.0,0.07532467532467532,0.2478920741989882,79.70993227990971,2024.0,Xavier Edwards,1999,25.0
561.0,0.06372303060712493,0.36930232558139536,84.80740203193037,2024.0,Jake Burger,1996,28.0
591.0,0.05981391227292867,0.2580071174377224,81.11595477386936,2024.0,Josh Smith,1997,27.0
427.0,0.0488997555012225,0.24821002386634844,81.97124304267163,2024.0,Jared Triolo,1998,26.0
242.0,0.07332490518331226,0.3620253164556962,83.44795918367349,2024.0,Austin Hays,1995,29.0
453.0,0.046511627906976744,0.2713326941514861,84.68579654510557,2024.0,Michael Toglia,1998,26.0
439.0,0.06125080593165699,0.2781289506953224,79.13962585034,2024.0,Nicky Lopez,1995,29.0
445.0,0.059113300492610835,0.2764423076923077,82.97825242718446,2024.0,Luke Raley,1994,30.0
250.0,0.05845511482254697,0.25961538461538464,83.6544117647059,2024.0,Matt Wallner,1997,27.0
621.0,0.07674943566591422,0.3101424979044426,85.63773119605423,2024.0,Yordan Alvarez,1997,27.0
628.0,0.04724702380952381,0.26482758620689656,82.25683673469382,2024.0,Isaac Paredes,1999,25.0
253.0,0.04024144869215292,0.20315581854043394,80.76380368098161,2024.0,Taylor Walls,1996,28.0
342.0,0.053901850362027354,0.2372611464968153,80.79636363636364,2024.0,TJ Friedl,1995,29.0
256.0,0.06948640483383686,0.2644135188866799,83.92715654952075,2024.0,Iván Herrera,2000,24.0
226.0,0.05549389567147614,0.23503325942350334,84.08769230769227,2024.0,Triston Casas,2000,24.0
517.0,0.06471183013144591,0.29865125240847784,84.61343283582086,2024.0,Heliot Ramos,1999,25.0
515.0,0.0765840220385675,0.3598326359832636,83.12535211267607,2024.0,Luis García Jr.,2000,24.0
370.0,0.05168363351605325,0.2936746987951807,81.64765784114046,2024.0,Tyler Freeman,1999,25.0
437.0,0.06162790697674419,0.27030033370411566,83.48295652173908,2024.0,Lawrence Butler,2000,24.0
459.0,0.06900800985828712,0.39424280350438046,84.48003144654089,2024.0,Michael Harris II,2001,23.0
436.0,0.052941176470588235,0.25176470588235295,83.21983193277313,2024.0,Patrick Bailey,1999,25.0
333.0,0.05435651478816946,0.29310344827586204,76.61428571428569,2024.0,Michael Siani,1999,25.0
441.0,0.05325443786982249,0.2987012987012987,83.54730769230765,2024.0,Jarred Kelenic,1999,25.0
373.0,0.05970149253731343,0.285140562248996,83.6902752293578,2024.0,Alejandro Kirk,1998,26.0
338.0,0.05505226480836237,0.21418439716312057,83.43390191897653,2024.0,Gabriel Moreno,2000,24.0
618.0,0.05792014041246161,0.21217547000895254,84.17668711656452,2024.0,Maikel Garcia,2000,24.0
436.0,0.07185234014502308,0.3202614379084967,82.10259067357512,2024.0,Otto Lopez,1998,26.0
373.0,0.059904697072838665,0.19662921348314608,81.06660039761428,2024.0,Geraldo Perdomo,1999,25.0
429.0,0.055077452667814115,0.28665207877461707,82.37613445378156,2024.0,Wenceel Pérez,1999,25.0
369.0,0.06510607168983175,0.37372262773722625,82.63988970588238,2024.0,Lenyn Sosa,2000,24.0
610.0,0.0825643516270034,0.4270367054610564,83.30022753128567,2024.0,Yainer Diaz,1998,26.0
412.0,0.054901960784313725,0.3594692400482509,82.7420731707317,2024.0,Luis Robert Jr.,1997,27.0
444.0,0.048087431693989074,0.18531073446327684,81.24369449378324,2024.0,Ha-Seong Kim,1995,29.0
569.0,0.05926544240400668,0.20774091627172195,83.28988439306355,2024.0,Seiya Suzuki,1994,30.0
441.0,0.06938255887969447,0.30451127819548873,84.65992647058822,2024.0,Jordan Westburg,1999,25.0
364.0,0.05450416351249054,0.3801418439716312,78.35029469548137,2024.0,Jonny DeLuca,1998,26.0
223.0,0.04572098475967175,0.25481798715203424,82.81829268292682,2024.0,Nelson Velázquez,1998,26.0
442.0,0.07905982905982906,0.430835734870317,80.7210365853658,2024.0,Ernie Clement,1996,28.0
576.0,0.07118141374196738,0.34130019120458893,83.34485125858117,2024.0,Alec Burleson,1998,26.0
469.0,0.052255225522552254,0.34454638124362896,78.32689768976896,2024.0,José Caballero,1996,28.0
507.0,0.05714285714285714,0.30893433799784714,81.49488448844889,2024.0,Jake Meyers,1996,28.0
256.0,0.052127659574468084,0.3386454183266932,80.61176470588235,2024.0,Chas McCormick,1995,29.0
449.0,0.03955696202531646,0.2294757665677547,82.37271028037378,2024.0,Davis Schneider,1999,25.0
429.0,0.04843849585723391,0.29779837775202783,79.24216417910445,2024.0,Brayan Rocchio,2001,23.0
597.0,0.06672519754170325,0.3746031746031746,84.29399509803937,2024.0,Julio Rodríguez,2000,24.0
276.0,0.06474820143884892,0.38976377952755903,81.35710594315248,2024.0,Ezequiel Duran,1999,25.0
442.0,0.05767012687427912,0.27968923418423974,83.83967971530244,2024.0,Wilyer Abreu,1999,25.0
210.0,0.05024509803921569,0.28095238095238095,79.63371647509575,2024.0,Leo Jiménez,2001,23.0
698.0,0.08171360571201904,0.32296296296296295,85.46676891615532,2024.0,Bobby Witt Jr.,2000,24.0
289.0,0.05734144222415291,0.26455906821963393,81.33324099722988,2024.0,Parker Meadows,1999,25.0
237.0,0.03169734151329243,0.21825396825396826,79.62305389221568,2024.0,Miguel Vargas,1999,25.0
680.0,0.070814572247237,0.4401244167962675,81.35482502651116,2024.0,Ezequiel Tovar,2001,23.0
559.0,0.06487025948103792,0.46336822074215034,80.6502525252525,2024.0,Ceddanne Rafaela,2000,24.0
353.0,0.06456692913385827,0.35403726708074534,79.8674778761062,2024.0,Johan Rojas,2000,24.0
371.0,0.047028086218158065,0.23097463284379172,82.82086776859504,2024.0,Spencer Torkelson,1999,25.0
459.0,0.049069373942470386,0.21349557522123894,82.09901574803149,2024.0,Max Schuemann,1997,27.0
312.0,0.04908485856905158,0.23817034700315456,81.56256038647346,2024.0,Richie Palacios,1997,27.0
225.0,0.0485207100591716,0.3146853146853147,82.12723880597018,2024.0,Addison Barger,1999,25.0
518.0,0.06554953178905865,0.1907114624505929,81.12513736263737,2024.0,Steven Kwan,1997,27.0
720.0,0.0695364238410596,0.2811361981063365,83.07189132706381,2024.0,Jarren Duran,1996,28.0
452.0,0.0542907180385289,0.3423618634886241,80.87835218093703,2024.0,Ryan Jeffers,1997,27.0
531.0,0.052929085303186026,0.2996910401647786,82.01221122112212,2024.0,Zack Gelof,1999,25.0
633.0,0.06859821048146571,0.233134073441503,83.62962962962968,2024.0,Brendan Donovan,1997,27.0
562.0,0.05415162454873646,0.2850838481906443,81.22136422136423,2024.0,Bryson Stott,1997,27.0
268.0,0.05701357466063348,0.23716814159292035,81.81807580174927,2024.0,Jonah Bride,1995,29.0
566.0,0.053421633554083886,0.24956822107081175,83.71997019374072,2024.0,Colton Cowser,2000,24.0
512.0,0.060094886663152346,0.341796875,83.55165354330711,2024.0,Logan O'Hoppe,2000,24.0
287.0,0.06519742883379247,0.3235294117647059,85.05894428152492,2024.0,Kerry Carpenter,1997,27.0
444.0,0.05931198102016608,0.30688448074679114,81.70082372322905,2024.0,Andy Pages,2000,24.0
383.0,0.0584144645340751,0.2868741542625169,83.38565737051796,2024.0,David Fry,1995,29.0
221.0,0.04805491990846682,0.2445414847161572,81.67410071942443,2024.0,Daniel Schneemann,1997,27.0
243.0,0.05523590333716916,0.37083333333333335,81.38811881188117,2024.0,Noelvi Marte,2001,23.0
335.0,0.05345911949685535,0.29185185185185186,82.90075757575762,2024.0,Francisco Alvarez,2001,23.0
685.0,0.05951478392721759,0.26788218793828894,84.1469675599436,2024.0,Elly De La Cruz,2002,22.0
590.0,0.06078886310904873,0.35337650323774283,81.72076167076176,2024.0,CJ Abrams,2000,24.0
579.0,0.05760963026655202,0.2321575061525841,83.10110344827592,2024.0,Riley Greene,2000,24.0
664.0,0.053737373737373736,0.2518463810930576,83.17203608247415,2024.0,Corbin Carroll,2000,24.0
710.0,0.06198495163024006,0.23249490142760026,84.78447694038245,2024.0,Gunnar Henderson,2001,23.0
677.0,0.056196501674730184,0.29838087895142634,81.63382507903057,2024.0,Anthony Volpe,2001,23.0
610.0,0.06141522029372497,0.3305156382079459,84.26606714628296,2024.0,Andrew Vaughn,1998,26.0
555.0,0.05422222222222222,0.23494983277591974,83.3786956521739,2024.0,Michael Busch,1997,27.0
518.0,0.061871227364185113,0.2594059405940594,78.91744186046513,2024.0,Sal Frelick,2000,24.0
546.0,0.063019052271617,0.3074107959743824,85.36986634264883,2024.0,Vinnie Pasquantino,1997,27.0
590.0,0.06673161227471992,0.30200729927007297,82.78137535816622,2024.0,Brenton Doyle,1998,26.0
391.0,0.05559515324305061,0.3511111111111111,81.41659836065581,2024.0,Korey Lee,1998,26.0
360.0,0.06570996978851963,0.36934306569343067,83.69273743016765,2024.0,Michael Massey,1998,26.0
219.0,0.05755395683453238,0.3502415458937198,82.64765100671146,2024.0,Pedro Pagés,1998,26.0
342.0,0.07203389830508475,0.3384615384615385,80.48447937131634,2024.0,Will Brennan,1998,26.0
593.0,0.061103511171910624,0.31244635193133047,83.0403768506057,2024.0,Zach Neto,2001,23.0
509.0,0.050980392156862744,0.2495164410058027,81.23839150227614,2024.0,Joey Ortiz,1998,26.0
380.0,0.05660377358490566,0.2571059431524548,81.75543672014264,2024.0,Spencer Horwitz,1997,27.0
272.0,0.06198347107438017,0.3037974683544304,80.26125356125355,2024.0,Brett Wisely,1999,25.0
546.0,0.06796116504854369,0.3002973240832507,83.23367346938774,2024.0,Colt Keith,2001,23.0
214.0,0.058666666666666666,0.28967254408060455,85.18008298755186,2024.0,Tyler Soderstrom,2001,23.0
624.0,0.06229773462783172,0.3059210526315789,80.34910514541386,2024.0,Masyn Winn,2002,22.0
411.0,0.06340057636887608,0.4121813031161473,80.70756756756754,2024.0,Pete Crow-Armstrong,2002,22.0
388.0,0.07190511489992588,0.3406113537117904,81.86803738317755,2024.0,Nick Gonzales,1999,25.0
564.0,0.06950562897699461,0.3176130895091434,84.23039073806075,2024.0,Jackson Chourio,2004,20.0
595.0,0.057821604661586735,0.21630901287553647,80.74127388535028,2024.0,Nolan Schanuel,2002,22.0
262.0,0.05279187817258883,0.3248031496062992,81.58317152103557,2024.0,Joey Loperfido,1999,25.0
544.0,0.05703599812996728,0.23022847100175747,83.42859237536658,2024.0,Wyatt Langford,2001,23.0
337.0,0.05710102489019034,0.21,86.29016853932585,2024.0,James Wood,2002,22.0
224.0,0.049079754601226995,0.39816933638443935,81.98935483870969,2024.0,Hunter Goodman,1999,25.0
523.0,0.0630583289542827,0.2710583153347732,77.8671850699844,2024.0,Jacob Young,1999,25.0
577.0,0.07539118065433854,0.3410351201478743,83.100871459695,2024.0,Jackson Merrill,2003,21.0
204.0,0.04794520547945205,0.31978319783197834,80.04646840148696,2024.0,Trey Lipscomb,2000,24.0
208.0,0.04449938195302843,0.26968973747016706,83.1073593073593,2024.0,Jackson Holliday,2003,21.0
403.0,0.06919945725915876,0.2540322580645161,82.81771929824555,2024.0,Masataka Yoshida,1993,31.0
